CodeCommune,NomCommune,CodePostal
17,MARIN,97290.0
9,FORT DE FRANCE,97200.0
31,TROIS ILETS,97229.0
5,CASE PILOTE,97222.0
7,DUCOS,97224.0
13,LE LAMENTIN,97232.0
6,DIAMANT,97223.0
32,VAUCLIN,97280.0
24,SAINT JOSEPH,97212.0
27,SAINTE LUCE,97228.0
9,FORT DE FRANCE,97234.0
10,FRANCOIS,97240.0
22,ROBERT,97231.0
1,AJOUPA BOUILLON,97216.0
30,TRINITE,97220.0
12,GROS MORNE,97213.0
2,CAYENNE,97300.0
9,REMIRE MONTJOLY,97354.0
4,KOUROU,97310.0
7,MATOURY,97351.0
11,SAINT LAURENT DU MARONI,97320.0
18,SAINTE MARIE,97438.0
11,SAINT DENIS,97417.0
11,SAINT DENIS,97400.0
11,SAINT DENIS,97490.0
15,SAINT-PAUL,97460.0
15,SAINT-PAUL,97434.0
10,SAINT-BENOIT,97470.0
9,SAINT-ANDRE,97440.0
8,LA POSSESSION,97419.0
16,SAINT PIERRE,97410.0
13,SAINT-LEU,97424.0
103,PARIS 03,75003.0
101,PARIS 01,75001.0
108,PARIS 08,75008.0
106,PARIS 06,75006.0
107,PARIS 07,75007.0
105,PARIS 05,75005.0
110,PARIS 10,75010.0
109,PARIS 09,75009.0
111,PARIS 11,75011.0
112,PARIS 12,75012.0
113,PARIS 13,75013.0
114,PARIS 14,75014.0
115,PARIS 15,75015.0
116,PARIS 16,75016.0
117,PARIS 17,75017.0
118,PARIS 18,75018.0
120,PARIS 20,75020.0
119,PARIS 19,75019.0
104,PARIS 04,75004.0
102,PARIS 02,75002.0
